GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 33.38  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 5.474956E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 5.508052E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 7.786245E-6 7.786245E-13 7.786245E+1 1.000000E-2 1.000000E+1
2.000000E-7 1.001532E-5 2.003063E-12 5.007659E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.221440E-5 3.664320E-12 4.071466E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.448975E-5 5.795899E-12 3.622437E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.672580E-5 8.362900E-12 3.345160E+1 1.000000E-2 1.000000E+1
6.000000E-7 1.898641E-5 1.139185E-11 3.164402E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.124237E-5 1.486966E-11 3.034625E+1 1.000000E-2 1.000000E+1
8.000000E-7 2.345903E-5 1.876723E-11 2.932379E+1 1.000000E-2 1.000000E+1
9.000000E-7 2.567027E-5 2.310324E-11 2.852252E+1 1.000000E-2 1.000000E+1
1.000000E-6 2.794303E-5 2.794303E-11 2.794303E+1 1.000000E-2 1.000000E+1
1.100000E-6 3.018089E-5 3.319898E-11 2.743718E+1 1.000000E-2 1.000000E+1
1.200000E-6 3.245728E-5 3.894873E-11 2.704773E+1 1.000000E-2 1.000000E+1
1.300000E-6 3.473624E-5 4.515712E-11 2.672019E+1 1.000000E-2 1.000000E+1
1.400000E-6 3.690275E-5 5.166385E-11 2.635911E+1 1.000000E-2 1.000000E+1
1.500000E-6 3.918844E-5 5.878266E-11 2.612563E+1 1.000000E-2 1.000000E+1
1.600000E-6 4.137977E-5 6.620763E-11 2.586235E+1 1.000000E-2 1.000000E+1
1.700000E-6 4.367218E-5 7.424271E-11 2.568952E+1 1.000000E-2 1.000000E+1
1.800000E-6 4.589841E-5 8.261713E-11 2.549912E+1 1.000000E-2 1.000000E+1
1.900000E-6 4.813627E-5 9.145891E-11 2.533488E+1 1.000000E-2 1.000000E+1
