GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 34.33  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 5.483489E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 5.515291E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 7.704290E-6 7.704290E-13 7.704290E+1 1.000000E-2 1.000000E+1
2.000000E-7 9.913455E-6 1.982691E-12 4.956727E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.220251E-5 3.660752E-12 4.067502E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.439771E-5 5.759084E-12 3.599427E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.661877E-5 8.309383E-12 3.323753E+1 1.000000E-2 1.000000E+1
6.000000E-7 1.883646E-5 1.130188E-11 3.139411E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.104330E-5 1.473031E-11 3.006186E+1 1.000000E-2 1.000000E+1
8.000000E-7 2.327418E-5 1.861935E-11 2.909273E+1 1.000000E-2 1.000000E+1
9.000000E-7 2.552135E-5 2.296922E-11 2.835706E+1 1.000000E-2 1.000000E+1
1.000000E-6 2.771966E-5 2.771966E-11 2.771966E+1 1.000000E-2 1.000000E+1
1.100000E-6 2.997691E-5 3.297460E-11 2.725174E+1 1.000000E-2 1.000000E+1
1.200000E-6 3.213644E-5 3.856372E-11 2.678036E+1 1.000000E-2 1.000000E+1
1.300000E-6 3.436602E-5 4.467583E-11 2.643540E+1 1.000000E-2 1.000000E+1
1.400000E-6 3.664111E-5 5.129756E-11 2.617222E+1 1.000000E-2 1.000000E+1
1.500000E-6 3.883373E-5 5.825060E-11 2.588916E+1 1.000000E-2 1.000000E+1
1.600000E-6 4.105376E-5 6.568601E-11 2.565860E+1 1.000000E-2 1.000000E+1
1.700000E-6 4.331127E-5 7.362915E-11 2.547722E+1 1.000000E-2 1.000000E+1
1.800000E-6 4.546666E-5 8.183998E-11 2.525925E+1 1.000000E-2 1.000000E+1
1.900000E-6 4.775933E-5 9.074272E-11 2.513649E+1 1.000000E-2 1.000000E+1
