GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 34.27  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 -2.734488E-6 -0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 -2.733455E-6 -0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 -1.245603E-6 -1.245603E-13 -1.245603E+1 1.000000E-2 1.000000E+1
2.000000E-7 2.458716E-7 4.917431E-14 1.229358E+0 1.000000E-2 1.000000E+1
3.000000E-7 1.734248E-6 5.202744E-13 5.780827E+0 1.000000E-2 1.000000E+1
4.000000E-7 3.212283E-6 1.284913E-12 8.030708E+0 1.000000E-2 1.000000E+1
5.000000E-7 4.729357E-6 2.364679E-12 9.458714E+0 1.000000E-2 1.000000E+1
6.000000E-7 6.209461E-6 3.725676E-12 1.034910E+1 1.000000E-2 1.000000E+1
7.000000E-7 7.708179E-6 5.395725E-12 1.101168E+1 1.000000E-2 1.000000E+1
8.000000E-7 9.226545E-6 7.381236E-12 1.153318E+1 1.000000E-2 1.000000E+1
9.000000E-7 1.069915E-5 9.629236E-12 1.188795E+1 1.000000E-2 1.000000E+1
1.000000E-6 1.219632E-5 1.219632E-11 1.219632E+1 1.000000E-2 1.000000E+1
1.100000E-6 1.369452E-5 1.506397E-11 1.244956E+1 1.000000E-2 1.000000E+1
1.200000E-6 1.517876E-5 1.821451E-11 1.264897E+1 1.000000E-2 1.000000E+1
1.300000E-6 1.664671E-5 2.164072E-11 1.280516E+1 1.000000E-2 1.000000E+1
1.400000E-6 1.815474E-5 2.541663E-11 1.296767E+1 1.000000E-2 1.000000E+1
1.500000E-6 1.964621E-5 2.946932E-11 1.309748E+1 1.000000E-2 1.000000E+1
1.600000E-6 2.113511E-5 3.381617E-11 1.320944E+1 1.000000E-2 1.000000E+1
1.700000E-6 2.260746E-5 3.843267E-11 1.329850E+1 1.000000E-2 1.000000E+1
1.800000E-6 2.409790E-5 4.337622E-11 1.338772E+1 1.000000E-2 1.000000E+1
1.900000E-6 2.559171E-5 4.862424E-11 1.346932E+1 1.000000E-2 1.000000E+1
