GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 33.06  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 6.239182E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 6.253406E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 8.512985E-6 8.512985E-13 8.512985E+1 1.000000E-2 1.000000E+1
2.000000E-7 1.076843E-5 2.153686E-12 5.384214E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.311151E-5 3.933454E-12 4.370505E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.538635E-5 6.154539E-12 3.846587E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.765549E-5 8.827746E-12 3.531099E+1 1.000000E-2 1.000000E+1
6.000000E-7 1.998048E-5 1.198829E-11 3.330080E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.224807E-5 1.557365E-11 3.178296E+1 1.000000E-2 1.000000E+1
8.000000E-7 2.452317E-5 1.961853E-11 3.065396E+1 1.000000E-2 1.000000E+1
9.000000E-7 2.685358E-5 2.416823E-11 2.983732E+1 1.000000E-2 1.000000E+1
1.000000E-6 2.913049E-5 2.913049E-11 2.913049E+1 1.000000E-2 1.000000E+1
1.100000E-6 3.145806E-5 3.460386E-11 2.859824E+1 1.000000E-2 1.000000E+1
1.200000E-6 3.369282E-5 4.043138E-11 2.807735E+1 1.000000E-2 1.000000E+1
1.300000E-6 3.599273E-5 4.679055E-11 2.768672E+1 1.000000E-2 1.000000E+1
1.400000E-6 3.833013E-5 5.366218E-11 2.737866E+1 1.000000E-2 1.000000E+1
1.500000E-6 4.059565E-5 6.089348E-11 2.706377E+1 1.000000E-2 1.000000E+1
1.600000E-6 4.287126E-5 6.859402E-11 2.679454E+1 1.000000E-2 1.000000E+1
1.700000E-6 4.516368E-5 7.677825E-11 2.656687E+1 1.000000E-2 1.000000E+1
1.800000E-6 4.743722E-5 8.538699E-11 2.635401E+1 1.000000E-2 1.000000E+1
1.900000E-6 4.976117E-5 9.454622E-11 2.619009E+1 1.000000E-2 1.000000E+1
