GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 33.36  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 -1.670887E-6 -0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 -1.708116E-6 -0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 -1.923426E-7 -1.923426E-14 -1.923426E+0 1.000000E-2 1.000000E+1
2.000000E-7 1.285692E-6 2.571384E-13 6.428459E+0 1.000000E-2 1.000000E+1
3.000000E-7 2.784668E-6 8.354003E-13 9.282225E+0 1.000000E-2 1.000000E+1
4.000000E-7 4.284419E-6 1.713768E-12 1.071105E+1 1.000000E-2 1.000000E+1
5.000000E-7 5.774087E-6 2.887044E-12 1.154817E+1 1.000000E-2 1.000000E+1
6.000000E-7 7.252639E-6 4.351583E-12 1.208773E+1 1.000000E-2 1.000000E+1
7.000000E-7 8.747736E-6 6.123415E-12 1.249677E+1 1.000000E-2 1.000000E+1
8.000000E-7 1.023172E-5 8.185374E-12 1.278965E+1 1.000000E-2 1.000000E+1
9.000000E-7 1.173664E-5 1.056298E-11 1.304071E+1 1.000000E-2 1.000000E+1
1.000000E-6 1.319787E-5 1.319787E-11 1.319787E+1 1.000000E-2 1.000000E+1
1.100000E-6 1.471003E-5 1.618103E-11 1.337275E+1 1.000000E-2 1.000000E+1
1.200000E-6 1.620306E-5 1.944367E-11 1.350255E+1 1.000000E-2 1.000000E+1
1.300000E-6 1.770436E-5 2.301567E-11 1.361874E+1 1.000000E-2 1.000000E+1
1.400000E-6 1.916999E-5 2.683798E-11 1.369285E+1 1.000000E-2 1.000000E+1
1.500000E-6 2.066534E-5 3.099801E-11 1.377689E+1 1.000000E-2 1.000000E+1
1.600000E-6 2.217311E-5 3.547697E-11 1.385819E+1 1.000000E-2 1.000000E+1
1.700000E-6 2.366278E-5 4.022672E-11 1.391928E+1 1.000000E-2 1.000000E+1
1.800000E-6 2.513719E-5 4.524694E-11 1.396511E+1 1.000000E-2 1.000000E+1
1.900000E-6 2.663332E-5 5.060331E-11 1.401754E+1 1.000000E-2 1.000000E+1
