GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 34.00  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 5.146628E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 5.149992E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 7.432325E-6 7.432325E-13 7.432325E+1 1.000000E-2 1.000000E+1
2.000000E-7 9.670707E-6 1.934141E-12 4.835353E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.185867E-5 3.557602E-12 3.952892E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.405517E-5 5.622070E-12 3.513794E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.633337E-5 8.166685E-12 3.266674E+1 1.000000E-2 1.000000E+1
6.000000E-7 1.850298E-5 1.110179E-11 3.083830E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.075067E-5 1.452547E-11 2.964382E+1 1.000000E-2 1.000000E+1
8.000000E-7 2.300146E-5 1.840117E-11 2.875183E+1 1.000000E-2 1.000000E+1
9.000000E-7 2.519822E-5 2.267840E-11 2.799802E+1 1.000000E-2 1.000000E+1
1.000000E-6 2.742057E-5 2.742057E-11 2.742057E+1 1.000000E-2 1.000000E+1
1.100000E-6 2.958889E-5 3.254778E-11 2.689899E+1 1.000000E-2 1.000000E+1
1.200000E-6 3.183555E-5 3.820266E-11 2.652962E+1 1.000000E-2 1.000000E+1
1.300000E-6 3.411762E-5 4.435291E-11 2.624433E+1 1.000000E-2 1.000000E+1
1.400000E-6 3.627276E-5 5.078186E-11 2.590911E+1 1.000000E-2 1.000000E+1
1.500000E-6 3.855018E-5 5.782527E-11 2.570012E+1 1.000000E-2 1.000000E+1
1.600000E-6 4.073996E-5 6.518393E-11 2.546247E+1 1.000000E-2 1.000000E+1
1.700000E-6 4.296541E-5 7.304120E-11 2.527377E+1 1.000000E-2 1.000000E+1
1.800000E-6 4.521801E-5 8.139242E-11 2.512112E+1 1.000000E-2 1.000000E+1
1.900000E-6 4.739693E-5 9.005417E-11 2.494575E+1 1.000000E-2 1.000000E+1
