GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 34.02  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 -1.649687E-6 -0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 -1.632625E-6 -0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 2.411087E-6 2.411087E-13 2.411087E+1 1.000000E-2 1.000000E+1
2.000000E-7 6.367678E-6 1.273536E-12 3.183839E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.042768E-5 3.128305E-12 3.475895E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.441685E-5 5.766740E-12 3.604213E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.844919E-5 9.224596E-12 3.689838E+1 1.000000E-2 1.000000E+1
6.000000E-7 2.244017E-5 1.346410E-11 3.740028E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.644511E-5 1.851157E-11 3.777872E+1 1.000000E-2 1.000000E+1
8.000000E-7 3.045521E-5 2.436417E-11 3.806902E+1 1.000000E-2 1.000000E+1
9.000000E-7 3.449014E-5 3.104113E-11 3.832238E+1 1.000000E-2 1.000000E+1
1.000000E-6 3.849017E-5 3.849017E-11 3.849017E+1 1.000000E-2 1.000000E+1
1.100000E-6 4.250674E-5 4.675741E-11 3.864249E+1 1.000000E-2 1.000000E+1
1.200000E-6 4.650521E-5 5.580625E-11 3.875434E+1 1.000000E-2 1.000000E+1
1.300000E-6 5.054040E-5 6.570252E-11 3.887723E+1 1.000000E-2 1.000000E+1
1.400000E-6 5.452413E-5 7.633379E-11 3.894581E+1 1.000000E-2 1.000000E+1
1.500000E-6 5.854251E-5 8.781377E-11 3.902834E+1 1.000000E-2 1.000000E+1
1.600000E-6 6.256994E-5 1.001119E-10 3.910621E+1 1.000000E-2 1.000000E+1
1.700000E-6 6.657695E-5 1.131808E-10 3.916291E+1 1.000000E-2 1.000000E+1
1.800000E-6 7.056069E-5 1.270092E-10 3.920038E+1 1.000000E-2 1.000000E+1
1.900000E-6 7.459510E-5 1.417307E-10 3.926058E+1 1.000000E-2 1.000000E+1
