GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 33.30  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 5.771233E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 5.777959E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 8.068045E-6 8.068045E-13 8.068045E+1 1.000000E-2 1.000000E+1
2.000000E-7 1.031444E-5 2.062888E-12 5.157219E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.262469E-5 3.787407E-12 4.208229E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.478008E-5 5.912031E-12 3.695019E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.714488E-5 8.572439E-12 3.428976E+1 1.000000E-2 1.000000E+1
6.000000E-7 1.933801E-5 1.160281E-11 3.223002E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.163792E-5 1.514655E-11 3.091132E+1 1.000000E-2 1.000000E+1
8.000000E-7 2.392310E-5 1.913848E-11 2.990387E+1 1.000000E-2 1.000000E+1
9.000000E-7 2.620103E-5 2.358093E-11 2.911226E+1 1.000000E-2 1.000000E+1
1.000000E-6 2.842467E-5 2.842467E-11 2.842467E+1 1.000000E-2 1.000000E+1
1.100000E-6 3.069278E-5 3.376206E-11 2.790253E+1 1.000000E-2 1.000000E+1
1.200000E-6 3.290763E-5 3.948916E-11 2.742303E+1 1.000000E-2 1.000000E+1
1.300000E-6 3.522176E-5 4.578829E-11 2.709366E+1 1.000000E-2 1.000000E+1
1.400000E-6 3.749375E-5 5.249125E-11 2.678125E+1 1.000000E-2 1.000000E+1
1.500000E-6 3.975566E-5 5.963348E-11 2.650377E+1 1.000000E-2 1.000000E+1
1.600000E-6 4.204962E-5 6.727939E-11 2.628101E+1 1.000000E-2 1.000000E+1
1.700000E-6 4.426706E-5 7.525399E-11 2.603944E+1 1.000000E-2 1.000000E+1
1.800000E-6 4.654706E-5 8.378470E-11 2.585948E+1 1.000000E-2 1.000000E+1
1.900000E-6 4.881982E-5 9.275766E-11 2.569464E+1 1.000000E-2 1.000000E+1
