GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 33.60  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 -8.934814E-7 -0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 -8.971009E-7 -0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 6.067824E-7 6.067824E-14 6.067824E+0 1.000000E-2 1.000000E+1
2.000000E-7 2.094122E-6 4.188245E-13 1.047061E+1 1.000000E-2 1.000000E+1
3.000000E-7 3.582755E-6 1.074826E-12 1.194252E+1 1.000000E-2 1.000000E+1
4.000000E-7 5.081729E-6 2.032691E-12 1.270432E+1 1.000000E-2 1.000000E+1
5.000000E-7 6.568810E-6 3.284405E-12 1.313762E+1 1.000000E-2 1.000000E+1
6.000000E-7 8.070886E-6 4.842532E-12 1.345148E+1 1.000000E-2 1.000000E+1
7.000000E-7 9.552538E-6 6.686777E-12 1.364648E+1 1.000000E-2 1.000000E+1
8.000000E-7 1.103729E-5 8.829834E-12 1.379662E+1 1.000000E-2 1.000000E+1
9.000000E-7 1.252334E-5 1.127101E-11 1.391482E+1 1.000000E-2 1.000000E+1
1.000000E-6 1.401327E-5 1.401327E-11 1.401327E+1 1.000000E-2 1.000000E+1
1.100000E-6 1.552180E-5 1.707399E-11 1.411073E+1 1.000000E-2 1.000000E+1
1.200000E-6 1.700553E-5 2.040663E-11 1.417127E+1 1.000000E-2 1.000000E+1
1.300000E-6 1.852311E-5 2.408005E-11 1.424855E+1 1.000000E-2 1.000000E+1
1.400000E-6 1.997426E-5 2.796396E-11 1.426733E+1 1.000000E-2 1.000000E+1
1.500000E-6 2.148202E-5 3.222303E-11 1.432135E+1 1.000000E-2 1.000000E+1
1.600000E-6 2.297505E-5 3.676008E-11 1.435941E+1 1.000000E-2 1.000000E+1
1.700000E-6 2.447196E-5 4.160232E-11 1.439527E+1 1.000000E-2 1.000000E+1
1.800000E-6 2.595723E-5 4.672301E-11 1.442068E+1 1.000000E-2 1.000000E+1
1.900000E-6 2.744560E-5 5.214664E-11 1.444505E+1 1.000000E-2 1.000000E+1
