GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 34.15  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 5.351385E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 5.363799E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 7.586928E-6 7.586928E-13 7.586928E+1 1.000000E-2 1.000000E+1
2.000000E-7 9.765072E-6 1.953014E-12 4.882536E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.205697E-5 3.617091E-12 4.018990E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.430595E-5 5.722381E-12 3.576488E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.646290E-5 8.231449E-12 3.292579E+1 1.000000E-2 1.000000E+1
6.000000E-7 1.870154E-5 1.122092E-11 3.116923E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.091045E-5 1.463731E-11 2.987207E+1 1.000000E-2 1.000000E+1
8.000000E-7 2.316770E-5 1.853416E-11 2.895963E+1 1.000000E-2 1.000000E+1
9.000000E-7 2.543478E-5 2.289130E-11 2.826087E+1 1.000000E-2 1.000000E+1
1.000000E-6 2.758966E-5 2.758966E-11 2.758966E+1 1.000000E-2 1.000000E+1
1.100000E-6 2.984846E-5 3.283331E-11 2.713497E+1 1.000000E-2 1.000000E+1
1.200000E-6 3.210158E-5 3.852190E-11 2.675132E+1 1.000000E-2 1.000000E+1
1.300000E-6 3.431928E-5 4.461507E-11 2.639945E+1 1.000000E-2 1.000000E+1
1.400000E-6 3.655999E-5 5.118399E-11 2.611428E+1 1.000000E-2 1.000000E+1
1.500000E-6 3.878958E-5 5.818437E-11 2.585972E+1 1.000000E-2 1.000000E+1
1.600000E-6 4.095790E-5 6.553264E-11 2.559869E+1 1.000000E-2 1.000000E+1
1.700000E-6 4.322291E-5 7.347895E-11 2.542524E+1 1.000000E-2 1.000000E+1
1.800000E-6 4.548508E-5 8.187315E-11 2.526949E+1 1.000000E-2 1.000000E+1
1.900000E-6 4.768804E-5 9.060728E-11 2.509897E+1 1.000000E-2 1.000000E+1
