GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 33.60  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 4.910292E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 4.852903E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 7.135996E-6 7.135996E-13 7.135996E+1 1.000000E-2 1.000000E+1
2.000000E-7 9.453474E-6 1.890695E-12 4.726737E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.165875E-5 3.497625E-12 3.886250E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.391547E-5 5.566189E-12 3.478868E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.619133E-5 8.095664E-12 3.238266E+1 1.000000E-2 1.000000E+1
6.000000E-7 1.844443E-5 1.106666E-11 3.074072E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.071718E-5 1.450203E-11 2.959598E+1 1.000000E-2 1.000000E+1
8.000000E-7 2.297856E-5 1.838285E-11 2.872320E+1 1.000000E-2 1.000000E+1
9.000000E-7 2.517867E-5 2.266080E-11 2.797629E+1 1.000000E-2 1.000000E+1
1.000000E-6 2.750054E-5 2.750054E-11 2.750054E+1 1.000000E-2 1.000000E+1
1.100000E-6 2.973787E-5 3.271166E-11 2.703443E+1 1.000000E-2 1.000000E+1
1.200000E-6 3.201192E-5 3.841430E-11 2.667660E+1 1.000000E-2 1.000000E+1
1.300000E-6 3.426373E-5 4.454285E-11 2.635671E+1 1.000000E-2 1.000000E+1
1.400000E-6 3.651450E-5 5.112031E-11 2.608179E+1 1.000000E-2 1.000000E+1
1.500000E-6 3.880096E-5 5.820144E-11 2.586731E+1 1.000000E-2 1.000000E+1
1.600000E-6 4.102252E-5 6.563603E-11 2.563908E+1 1.000000E-2 1.000000E+1
1.700000E-6 4.330768E-5 7.362306E-11 2.547511E+1 1.000000E-2 1.000000E+1
1.800000E-6 4.558173E-5 8.204711E-11 2.532318E+1 1.000000E-2 1.000000E+1
1.900000E-6 4.779812E-5 9.081643E-11 2.515690E+1 1.000000E-2 1.000000E+1
