GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 33.61  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 -1.180447E-6 -0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 -1.172433E-6 -0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 3.360946E-7 3.360946E-14 3.360946E+0 1.000000E-2 1.000000E+1
2.000000E-7 1.840748E-6 3.681496E-13 9.203740E+0 1.000000E-2 1.000000E+1
3.000000E-7 3.360138E-6 1.008041E-12 1.120046E+1 1.000000E-2 1.000000E+1
4.000000E-7 4.858328E-6 1.943331E-12 1.214582E+1 1.000000E-2 1.000000E+1
5.000000E-7 6.369703E-6 3.184851E-12 1.273941E+1 1.000000E-2 1.000000E+1
6.000000E-7 7.877717E-6 4.726630E-12 1.312953E+1 1.000000E-2 1.000000E+1
7.000000E-7 9.388058E-6 6.571641E-12 1.341151E+1 1.000000E-2 1.000000E+1
8.000000E-7 1.089375E-5 8.714996E-12 1.361718E+1 1.000000E-2 1.000000E+1
9.000000E-7 1.240538E-5 1.116484E-11 1.378375E+1 1.000000E-2 1.000000E+1
1.000000E-6 1.391650E-5 1.391650E-11 1.391650E+1 1.000000E-2 1.000000E+1
1.100000E-6 1.541417E-5 1.695559E-11 1.401288E+1 1.000000E-2 1.000000E+1
1.200000E-6 1.693071E-5 2.031686E-11 1.410893E+1 1.000000E-2 1.000000E+1
1.300000E-6 1.844442E-5 2.397774E-11 1.418801E+1 1.000000E-2 1.000000E+1
1.400000E-6 1.994597E-5 2.792435E-11 1.424712E+1 1.000000E-2 1.000000E+1
1.500000E-6 2.145527E-5 3.218291E-11 1.430352E+1 1.000000E-2 1.000000E+1
1.600000E-6 2.295863E-5 3.673382E-11 1.434915E+1 1.000000E-2 1.000000E+1
1.700000E-6 2.444002E-5 4.154803E-11 1.437648E+1 1.000000E-2 1.000000E+1
1.800000E-6 2.599198E-5 4.678557E-11 1.443999E+1 1.000000E-2 1.000000E+1
1.900000E-6 2.749509E-5 5.224067E-11 1.447110E+1 1.000000E-2 1.000000E+1
