GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 33.84  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 -7.722274E-7 -0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 -7.807591E-7 -0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 7.391441E-7 7.391441E-14 7.391441E+0 1.000000E-2 1.000000E+1
2.000000E-7 2.246123E-6 4.492245E-13 1.123061E+1 1.000000E-2 1.000000E+1
3.000000E-7 3.761891E-6 1.128567E-12 1.253964E+1 1.000000E-2 1.000000E+1
4.000000E-7 5.264475E-6 2.105790E-12 1.316119E+1 1.000000E-2 1.000000E+1
5.000000E-7 6.794463E-6 3.397231E-12 1.358893E+1 1.000000E-2 1.000000E+1
6.000000E-7 8.302217E-6 4.981330E-12 1.383703E+1 1.000000E-2 1.000000E+1
7.000000E-7 9.804801E-6 6.863361E-12 1.400686E+1 1.000000E-2 1.000000E+1
8.000000E-7 1.131979E-5 9.055835E-12 1.414974E+1 1.000000E-2 1.000000E+1
9.000000E-7 1.284332E-5 1.155899E-11 1.427035E+1 1.000000E-2 1.000000E+1
1.000000E-6 1.434125E-5 1.434125E-11 1.434125E+1 1.000000E-2 1.000000E+1
1.100000E-6 1.586607E-5 1.745267E-11 1.442370E+1 1.000000E-2 1.000000E+1
1.200000E-6 1.737072E-5 2.084486E-11 1.447560E+1 1.000000E-2 1.000000E+1
1.300000E-6 1.890381E-5 2.457495E-11 1.454139E+1 1.000000E-2 1.000000E+1
1.400000E-6 2.041182E-5 2.857655E-11 1.457987E+1 1.000000E-2 1.000000E+1
1.500000E-6 2.192914E-5 3.289371E-11 1.461943E+1 1.000000E-2 1.000000E+1
1.600000E-6 2.343612E-5 3.749779E-11 1.464757E+1 1.000000E-2 1.000000E+1
1.700000E-6 2.493353E-5 4.238700E-11 1.466678E+1 1.000000E-2 1.000000E+1
1.800000E-6 2.646636E-5 4.763945E-11 1.470354E+1 1.000000E-2 1.000000E+1
1.900000E-6 2.797722E-5 5.315672E-11 1.472485E+1 1.000000E-2 1.000000E+1
