GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 33.54  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 -1.451387E-6 -0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 -1.445183E-6 -0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 5.300301E-8 5.300301E-15 5.300301E-1 1.000000E-2 1.000000E+1
2.000000E-7 1.576789E-6 3.153579E-13 7.883946E+0 1.000000E-2 1.000000E+1
3.000000E-7 3.099541E-6 9.298624E-13 1.033180E+1 1.000000E-2 1.000000E+1
4.000000E-7 4.580153E-6 1.832061E-12 1.145038E+1 1.000000E-2 1.000000E+1
5.000000E-7 6.073432E-6 3.036716E-12 1.214686E+1 1.000000E-2 1.000000E+1
6.000000E-7 7.591531E-6 4.554919E-12 1.265255E+1 1.000000E-2 1.000000E+1
7.000000E-7 9.100064E-6 6.370045E-12 1.300009E+1 1.000000E-2 1.000000E+1
8.000000E-7 1.057964E-5 8.463713E-12 1.322455E+1 1.000000E-2 1.000000E+1
9.000000E-7 1.211170E-5 1.090053E-11 1.345744E+1 1.000000E-2 1.000000E+1
1.000000E-6 1.361196E-5 1.361196E-11 1.361196E+1 1.000000E-2 1.000000E+1
1.100000E-6 1.509593E-5 1.660553E-11 1.372358E+1 1.000000E-2 1.000000E+1
1.200000E-6 1.660834E-5 1.993001E-11 1.384029E+1 1.000000E-2 1.000000E+1
1.300000E-6 1.813006E-5 2.356908E-11 1.394620E+1 1.000000E-2 1.000000E+1
1.400000E-6 1.962567E-5 2.747593E-11 1.401833E+1 1.000000E-2 1.000000E+1
1.500000E-6 2.113032E-5 3.169548E-11 1.408688E+1 1.000000E-2 1.000000E+1
1.600000E-6 2.263420E-5 3.621472E-11 1.414638E+1 1.000000E-2 1.000000E+1
1.700000E-6 2.417841E-5 4.110330E-11 1.422260E+1 1.000000E-2 1.000000E+1
1.800000E-6 2.567247E-5 4.621044E-11 1.426248E+1 1.000000E-2 1.000000E+1
1.900000E-6 2.715799E-5 5.160018E-11 1.429368E+1 1.000000E-2 1.000000E+1
