GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 33.74  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 5.163386E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 5.143223E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 7.458629E-6 7.458629E-13 7.458629E+1 1.000000E-2 1.000000E+1
2.000000E-7 9.759556E-6 1.951911E-12 4.879778E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.198189E-5 3.594567E-12 3.993964E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.429755E-5 5.719022E-12 3.574389E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.658969E-5 8.294846E-12 3.317938E+1 1.000000E-2 1.000000E+1
6.000000E-7 1.889786E-5 1.133872E-11 3.149643E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.120085E-5 1.484060E-11 3.028694E+1 1.000000E-2 1.000000E+1
8.000000E-7 2.343715E-5 1.874972E-11 2.929644E+1 1.000000E-2 1.000000E+1
9.000000E-7 2.571610E-5 2.314449E-11 2.857345E+1 1.000000E-2 1.000000E+1
1.000000E-6 2.804340E-5 2.804340E-11 2.804340E+1 1.000000E-2 1.000000E+1
1.100000E-6 3.029650E-5 3.332615E-11 2.754227E+1 1.000000E-2 1.000000E+1
1.200000E-6 3.264086E-5 3.916903E-11 2.720072E+1 1.000000E-2 1.000000E+1
1.300000E-6 3.490870E-5 4.538130E-11 2.685284E+1 1.000000E-2 1.000000E+1
1.400000E-6 3.719385E-5 5.207139E-11 2.656704E+1 1.000000E-2 1.000000E+1
1.500000E-6 3.947668E-5 5.921502E-11 2.631779E+1 1.000000E-2 1.000000E+1
1.600000E-6 4.178769E-5 6.686031E-11 2.611731E+1 1.000000E-2 1.000000E+1
1.700000E-6 4.401752E-5 7.482979E-11 2.589266E+1 1.000000E-2 1.000000E+1
1.800000E-6 4.632233E-5 8.338019E-11 2.573463E+1 1.000000E-2 1.000000E+1
1.900000E-6 4.862093E-5 9.237977E-11 2.558996E+1 1.000000E-2 1.000000E+1
