GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 33.63  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 4.891678E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 4.910038E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 7.147371E-6 7.147371E-13 7.147371E+1 1.000000E-2 1.000000E+1
2.000000E-7 9.353163E-6 1.870633E-12 4.676582E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.165022E-5 3.495065E-12 3.883406E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.391237E-5 5.564948E-12 3.478092E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.614169E-5 8.070844E-12 3.228338E+1 1.000000E-2 1.000000E+1
6.000000E-7 1.842685E-5 1.105611E-11 3.071142E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.060963E-5 1.442674E-11 2.944233E+1 1.000000E-2 1.000000E+1
8.000000E-7 2.288962E-5 1.831170E-11 2.861203E+1 1.000000E-2 1.000000E+1
9.000000E-7 2.512980E-5 2.261682E-11 2.792200E+1 1.000000E-2 1.000000E+1
1.000000E-6 2.741936E-5 2.741936E-11 2.741936E+1 1.000000E-2 1.000000E+1
1.100000E-6 2.968177E-5 3.264994E-11 2.698343E+1 1.000000E-2 1.000000E+1
1.200000E-6 3.194573E-5 3.833488E-11 2.662144E+1 1.000000E-2 1.000000E+1
1.300000E-6 3.411352E-5 4.434757E-11 2.624117E+1 1.000000E-2 1.000000E+1
1.400000E-6 3.641264E-5 5.097770E-11 2.600903E+1 1.000000E-2 1.000000E+1
1.500000E-6 3.864894E-5 5.797341E-11 2.576596E+1 1.000000E-2 1.000000E+1
1.600000E-6 4.089015E-5 6.542424E-11 2.555634E+1 1.000000E-2 1.000000E+1
1.700000E-6 4.319082E-5 7.342440E-11 2.540637E+1 1.000000E-2 1.000000E+1
1.800000E-6 4.539868E-5 8.171763E-11 2.522149E+1 1.000000E-2 1.000000E+1
1.900000E-6 4.764662E-5 9.052857E-11 2.507717E+1 1.000000E-2 1.000000E+1
