GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 33.43  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 -1.223881E-6 -0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 -1.229052E-6 -0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 2.877501E-7 2.877501E-14 2.877501E+0 1.000000E-2 1.000000E+1
2.000000E-7 1.783874E-6 3.567748E-13 8.919370E+0 1.000000E-2 1.000000E+1
3.000000E-7 3.290856E-6 9.872569E-13 1.096952E+1 1.000000E-2 1.000000E+1
4.000000E-7 4.797839E-6 1.919135E-12 1.199460E+1 1.000000E-2 1.000000E+1
5.000000E-7 6.316455E-6 3.158227E-12 1.263291E+1 1.000000E-2 1.000000E+1
6.000000E-7 7.835071E-6 4.701043E-12 1.305845E+1 1.000000E-2 1.000000E+1
7.000000E-7 9.342312E-6 6.539618E-12 1.334616E+1 1.000000E-2 1.000000E+1
8.000000E-7 1.082628E-5 8.661028E-12 1.353286E+1 1.000000E-2 1.000000E+1
9.000000E-7 1.233947E-5 1.110552E-11 1.371052E+1 1.000000E-2 1.000000E+1
1.000000E-6 1.383585E-5 1.383585E-11 1.383585E+1 1.000000E-2 1.000000E+1
1.100000E-6 1.535473E-5 1.689020E-11 1.395884E+1 1.000000E-2 1.000000E+1
1.200000E-6 1.688343E-5 2.026011E-11 1.406952E+1 1.000000E-2 1.000000E+1
1.300000E-6 1.836921E-5 2.387997E-11 1.413016E+1 1.000000E-2 1.000000E+1
1.400000E-6 1.989377E-5 2.785128E-11 1.420984E+1 1.000000E-2 1.000000E+1
1.500000E-6 2.138679E-5 3.208019E-11 1.425786E+1 1.000000E-2 1.000000E+1
1.600000E-6 2.287826E-5 3.660522E-11 1.429892E+1 1.000000E-2 1.000000E+1
1.700000E-6 2.439869E-5 4.147777E-11 1.435217E+1 1.000000E-2 1.000000E+1
1.800000E-6 2.590050E-5 4.662090E-11 1.438917E+1 1.000000E-2 1.000000E+1
1.900000E-6 2.741007E-5 5.207913E-11 1.442635E+1 1.000000E-2 1.000000E+1
