GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 33.53  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 4.866344E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 4.899956E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 7.090754E-6 7.090754E-13 7.090754E+1 1.000000E-2 1.000000E+1
2.000000E-7 9.352649E-6 1.870530E-12 4.676324E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.161635E-5 3.484906E-12 3.872118E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.382809E-5 5.531237E-12 3.457023E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.614092E-5 8.070458E-12 3.228183E+1 1.000000E-2 1.000000E+1
6.000000E-7 1.835834E-5 1.101501E-11 3.059724E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.059283E-5 1.441498E-11 2.941833E+1 1.000000E-2 1.000000E+1
8.000000E-7 2.285266E-5 1.828213E-11 2.856582E+1 1.000000E-2 1.000000E+1
9.000000E-7 2.512903E-5 2.261613E-11 2.792115E+1 1.000000E-2 1.000000E+1
1.000000E-6 2.731311E-5 2.731311E-11 2.731311E+1 1.000000E-2 1.000000E+1
1.100000E-6 2.961275E-5 3.257402E-11 2.692068E+1 1.000000E-2 1.000000E+1
1.200000E-6 3.180070E-5 3.816084E-11 2.650058E+1 1.000000E-2 1.000000E+1
1.300000E-6 3.410474E-5 4.433616E-11 2.623441E+1 1.000000E-2 1.000000E+1
1.400000E-6 3.633250E-5 5.086551E-11 2.595179E+1 1.000000E-2 1.000000E+1
1.500000E-6 3.858070E-5 5.787104E-11 2.572046E+1 1.000000E-2 1.000000E+1
1.600000E-6 4.079580E-5 6.527327E-11 2.549737E+1 1.000000E-2 1.000000E+1
1.700000E-6 4.307424E-5 7.322620E-11 2.533779E+1 1.000000E-2 1.000000E+1
1.800000E-6 4.529011E-5 8.152220E-11 2.516117E+1 1.000000E-2 1.000000E+1
1.900000E-6 4.754890E-5 9.034292E-11 2.502574E+1 1.000000E-2 1.000000E+1
