GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 33.63  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 -1.332204E-6 -0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 -1.330653E-6 -0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 1.977803E-7 1.977803E-14 1.977803E+0 1.000000E-2 1.000000E+1
2.000000E-7 1.668825E-6 3.337650E-13 8.344125E+0 1.000000E-2 1.000000E+1
3.000000E-7 3.202693E-6 9.608078E-13 1.067564E+1 1.000000E-2 1.000000E+1
4.000000E-7 4.693903E-6 1.877561E-12 1.173476E+1 1.000000E-2 1.000000E+1
5.000000E-7 6.213551E-6 3.106776E-12 1.242710E+1 1.000000E-2 1.000000E+1
6.000000E-7 7.697005E-6 4.618203E-12 1.282834E+1 1.000000E-2 1.000000E+1
7.000000E-7 9.200883E-6 6.440618E-12 1.314412E+1 1.000000E-2 1.000000E+1
8.000000E-7 1.072389E-5 8.579114E-12 1.340487E+1 1.000000E-2 1.000000E+1
9.000000E-7 1.224096E-5 1.101686E-11 1.360106E+1 1.000000E-2 1.000000E+1
1.000000E-6 1.374639E-5 1.374639E-11 1.374639E+1 1.000000E-2 1.000000E+1
1.100000E-6 1.524302E-5 1.676733E-11 1.385729E+1 1.000000E-2 1.000000E+1
1.200000E-6 1.674354E-5 2.009225E-11 1.395295E+1 1.000000E-2 1.000000E+1
1.300000E-6 1.828568E-5 2.377139E-11 1.406591E+1 1.000000E-2 1.000000E+1
1.400000E-6 1.977301E-5 2.768222E-11 1.412358E+1 1.000000E-2 1.000000E+1
1.500000E-6 2.127482E-5 3.191224E-11 1.418322E+1 1.000000E-2 1.000000E+1
1.600000E-6 2.278155E-5 3.645047E-11 1.423847E+1 1.000000E-2 1.000000E+1
1.700000E-6 2.427612E-5 4.126940E-11 1.428007E+1 1.000000E-2 1.000000E+1
1.800000E-6 2.577896E-5 4.640213E-11 1.432164E+1 1.000000E-2 1.000000E+1
1.900000E-6 2.729680E-5 5.186392E-11 1.436674E+1 1.000000E-2 1.000000E+1
