GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 35.45  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 -1.411568E-6 -0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 -1.433027E-6 -0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 9.539980E-8 9.539980E-15 9.539980E-1 1.000000E-2 1.000000E+1
2.000000E-7 1.630812E-6 3.261624E-13 8.154061E+0 1.000000E-2 1.000000E+1
3.000000E-7 3.148903E-6 9.446709E-13 1.049634E+1 1.000000E-2 1.000000E+1
4.000000E-7 4.658462E-6 1.863385E-12 1.164616E+1 1.000000E-2 1.000000E+1
5.000000E-7 6.181724E-6 3.090862E-12 1.236345E+1 1.000000E-2 1.000000E+1
6.000000E-7 7.688698E-6 4.613219E-12 1.281450E+1 1.000000E-2 1.000000E+1
7.000000E-7 9.223076E-6 6.456153E-12 1.317582E+1 1.000000E-2 1.000000E+1
8.000000E-7 1.074349E-5 8.594795E-12 1.342937E+1 1.000000E-2 1.000000E+1
9.000000E-7 1.225952E-5 1.103356E-11 1.362169E+1 1.000000E-2 1.000000E+1
1.000000E-6 1.378252E-5 1.378252E-11 1.378252E+1 1.000000E-2 1.000000E+1
1.100000E-6 1.531224E-5 1.684347E-11 1.392022E+1 1.000000E-2 1.000000E+1
1.200000E-6 1.681612E-5 2.017934E-11 1.401343E+1 1.000000E-2 1.000000E+1
1.300000E-6 1.833007E-5 2.382909E-11 1.410005E+1 1.000000E-2 1.000000E+1
1.400000E-6 1.985359E-5 2.779503E-11 1.418114E+1 1.000000E-2 1.000000E+1
1.500000E-6 2.138280E-5 3.207420E-11 1.425520E+1 1.000000E-2 1.000000E+1
1.600000E-6 2.289675E-5 3.663480E-11 1.431047E+1 1.000000E-2 1.000000E+1
1.700000E-6 2.440864E-5 4.149468E-11 1.435802E+1 1.000000E-2 1.000000E+1
1.800000E-6 2.592725E-5 4.666904E-11 1.440403E+1 1.000000E-2 1.000000E+1
1.900000E-6 2.746654E-5 5.218642E-11 1.445607E+1 1.000000E-2 1.000000E+1
