GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 35.33  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 -1.134943E-6 -0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 -1.145543E-6 -0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 3.728032E-7 3.728032E-14 3.728032E+0 1.000000E-2 1.000000E+1
2.000000E-7 1.876417E-6 3.752834E-13 9.382084E+0 1.000000E-2 1.000000E+1
3.000000E-7 3.397610E-6 1.019283E-12 1.132537E+1 1.000000E-2 1.000000E+1
4.000000E-7 4.923975E-6 1.969590E-12 1.230994E+1 1.000000E-2 1.000000E+1
5.000000E-7 6.457061E-6 3.228530E-12 1.291412E+1 1.000000E-2 1.000000E+1
6.000000E-7 7.950850E-6 4.770510E-12 1.325142E+1 1.000000E-2 1.000000E+1
7.000000E-7 9.458600E-6 6.621020E-12 1.351229E+1 1.000000E-2 1.000000E+1
8.000000E-7 1.099737E-5 8.797899E-12 1.374672E+1 1.000000E-2 1.000000E+1
9.000000E-7 1.251366E-5 1.126229E-11 1.390406E+1 1.000000E-2 1.000000E+1
1.000000E-6 1.401210E-5 1.401210E-11 1.401210E+1 1.000000E-2 1.000000E+1
1.100000E-6 1.555346E-5 1.710880E-11 1.413951E+1 1.000000E-2 1.000000E+1
1.200000E-6 1.704854E-5 2.045825E-11 1.420712E+1 1.000000E-2 1.000000E+1
1.300000E-6 1.858266E-5 2.415746E-11 1.429435E+1 1.000000E-2 1.000000E+1
1.400000E-6 2.008395E-5 2.811753E-11 1.434568E+1 1.000000E-2 1.000000E+1
1.500000E-6 2.162220E-5 3.243330E-11 1.441480E+1 1.000000E-2 1.000000E+1
1.600000E-6 2.311625E-5 3.698600E-11 1.444766E+1 1.000000E-2 1.000000E+1
1.700000E-6 2.464985E-5 4.190475E-11 1.449991E+1 1.000000E-2 1.000000E+1
1.800000E-6 2.614545E-5 4.706182E-11 1.452525E+1 1.000000E-2 1.000000E+1
1.900000E-6 2.766458E-5 5.256270E-11 1.456030E+1 1.000000E-2 1.000000E+1
