GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 35.44  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 5.433279E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 5.478524E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 7.761607E-6 7.761607E-13 7.761607E+1 1.000000E-2 1.000000E+1
2.000000E-7 1.001574E-5 2.003147E-12 5.007868E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.236862E-5 3.710587E-12 4.122874E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.463438E-5 5.853754E-12 3.658596E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.698313E-5 8.491567E-12 3.396627E+1 1.000000E-2 1.000000E+1
6.000000E-7 1.928070E-5 1.156842E-11 3.213449E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.158756E-5 1.511129E-11 3.083938E+1 1.000000E-2 1.000000E+1
8.000000E-7 2.394562E-5 1.915650E-11 2.993203E+1 1.000000E-2 1.000000E+1
9.000000E-7 2.622922E-5 2.360630E-11 2.914358E+1 1.000000E-2 1.000000E+1
1.000000E-6 2.851205E-5 2.851205E-11 2.851205E+1 1.000000E-2 1.000000E+1
1.100000E-6 3.084451E-5 3.392896E-11 2.804046E+1 1.000000E-2 1.000000E+1
1.200000E-6 3.313742E-5 3.976490E-11 2.761451E+1 1.000000E-2 1.000000E+1
1.300000E-6 3.546523E-5 4.610479E-11 2.728094E+1 1.000000E-2 1.000000E+1
1.400000E-6 3.777416E-5 5.288383E-11 2.698154E+1 1.000000E-2 1.000000E+1
1.500000E-6 4.007405E-5 6.011107E-11 2.671603E+1 1.000000E-2 1.000000E+1
1.600000E-6 4.241944E-5 6.787110E-11 2.651215E+1 1.000000E-2 1.000000E+1
1.700000E-6 4.464487E-5 7.589628E-11 2.626169E+1 1.000000E-2 1.000000E+1
1.800000E-6 4.695975E-5 8.452755E-11 2.608875E+1 1.000000E-2 1.000000E+1
1.900000E-6 4.930798E-5 9.368517E-11 2.595157E+1 1.000000E-2 1.000000E+1
