GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 35.38  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 5.355972E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 5.362956E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 7.634662E-6 7.634662E-13 7.634662E+1 1.000000E-2 1.000000E+1
2.000000E-7 9.944114E-6 1.988823E-12 4.972057E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.223702E-5 3.671106E-12 4.079007E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.455707E-5 5.822829E-12 3.639268E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.683317E-5 8.416586E-12 3.366635E+1 1.000000E-2 1.000000E+1
6.000000E-7 1.915219E-5 1.149131E-11 3.192032E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.140838E-5 1.498587E-11 3.058341E+1 1.000000E-2 1.000000E+1
8.000000E-7 2.368449E-5 1.894759E-11 2.960561E+1 1.000000E-2 1.000000E+1
9.000000E-7 2.604616E-5 2.344154E-11 2.894018E+1 1.000000E-2 1.000000E+1
1.000000E-6 2.830261E-5 2.830261E-11 2.830261E+1 1.000000E-2 1.000000E+1
1.100000E-6 3.059940E-5 3.365934E-11 2.781763E+1 1.000000E-2 1.000000E+1
1.200000E-6 3.291557E-5 3.949868E-11 2.742964E+1 1.000000E-2 1.000000E+1
1.300000E-6 3.521339E-5 4.577740E-11 2.708722E+1 1.000000E-2 1.000000E+1
1.400000E-6 3.751121E-5 5.251569E-11 2.679372E+1 1.000000E-2 1.000000E+1
1.500000E-6 3.979325E-5 5.968988E-11 2.652884E+1 1.000000E-2 1.000000E+1
1.600000E-6 4.206315E-5 6.730104E-11 2.628947E+1 1.000000E-2 1.000000E+1
1.700000E-6 4.440776E-5 7.549319E-11 2.612221E+1 1.000000E-2 1.000000E+1
1.800000E-6 4.666835E-5 8.400303E-11 2.592686E+1 1.000000E-2 1.000000E+1
1.900000E-6 4.901374E-5 9.312610E-11 2.579670E+1 1.000000E-2 1.000000E+1
