GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 35.49  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 5.217143E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 5.168026E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 7.511604E-6 7.511604E-13 7.511604E+1 1.000000E-2 1.000000E+1
2.000000E-7 9.760561E-6 1.952112E-12 4.880280E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.201650E-5 3.604949E-12 4.005499E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.425253E-5 5.701011E-12 3.563132E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.655810E-5 8.279051E-12 3.311620E+1 1.000000E-2 1.000000E+1
6.000000E-7 1.877552E-5 1.126531E-11 3.129253E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.104903E-5 1.473432E-11 3.007005E+1 1.000000E-2 1.000000E+1
8.000000E-7 2.331040E-5 1.864832E-11 2.913800E+1 1.000000E-2 1.000000E+1
9.000000E-7 2.552730E-5 2.297457E-11 2.836367E+1 1.000000E-2 1.000000E+1
1.000000E-6 2.790888E-5 2.790888E-11 2.790888E+1 1.000000E-2 1.000000E+1
1.100000E-6 3.011337E-5 3.312471E-11 2.737579E+1 1.000000E-2 1.000000E+1
1.200000E-6 3.236000E-5 3.883200E-11 2.696667E+1 1.000000E-2 1.000000E+1
1.300000E-6 3.464851E-5 4.504306E-11 2.665270E+1 1.000000E-2 1.000000E+1
1.400000E-6 3.687032E-5 5.161845E-11 2.633594E+1 1.000000E-2 1.000000E+1
1.500000E-6 3.912678E-5 5.869016E-11 2.608452E+1 1.000000E-2 1.000000E+1
1.600000E-6 4.140753E-5 6.625205E-11 2.587971E+1 1.000000E-2 1.000000E+1
1.700000E-6 4.365856E-5 7.421954E-11 2.568150E+1 1.000000E-2 1.000000E+1
1.800000E-6 4.593492E-5 8.268285E-11 2.551940E+1 1.000000E-2 1.000000E+1
1.900000E-6 4.814949E-5 9.148403E-11 2.534184E+1 1.000000E-2 1.000000E+1
