GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 35.09  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 4.691555E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 4.694403E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 6.915440E-6 6.915440E-13 6.915440E+1 1.000000E-2 1.000000E+1
2.000000E-7 9.175774E-6 1.835155E-12 4.587887E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.146248E-5 3.438744E-12 3.820826E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.370549E-5 5.482196E-12 3.426373E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.597927E-5 7.989634E-12 3.195854E+1 1.000000E-2 1.000000E+1
6.000000E-7 1.821995E-5 1.093197E-11 3.036659E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.047667E-5 1.433367E-11 2.925238E+1 1.000000E-2 1.000000E+1
8.000000E-7 2.270107E-5 1.816085E-11 2.837633E+1 1.000000E-2 1.000000E+1
9.000000E-7 2.501854E-5 2.251668E-11 2.779837E+1 1.000000E-2 1.000000E+1
1.000000E-6 2.724061E-5 2.724061E-11 2.724061E+1 1.000000E-2 1.000000E+1
1.100000E-6 2.956092E-5 3.251701E-11 2.687356E+1 1.000000E-2 1.000000E+1
1.200000E-6 3.181324E-5 3.817589E-11 2.651103E+1 1.000000E-2 1.000000E+1
1.300000E-6 3.402755E-5 4.423582E-11 2.617504E+1 1.000000E-2 1.000000E+1
1.400000E-6 3.628918E-5 5.080485E-11 2.592084E+1 1.000000E-2 1.000000E+1
1.500000E-6 3.854900E-5 5.782350E-11 2.569933E+1 1.000000E-2 1.000000E+1
1.600000E-6 4.084966E-5 6.535946E-11 2.553104E+1 1.000000E-2 1.000000E+1
1.700000E-6 4.311077E-5 7.328831E-11 2.535928E+1 1.000000E-2 1.000000E+1
1.800000E-6 4.532845E-5 8.159121E-11 2.518247E+1 1.000000E-2 1.000000E+1
1.900000E-6 4.764333E-5 9.052233E-11 2.507544E+1 1.000000E-2 1.000000E+1
