GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 34.99  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 4.743002E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 4.770409E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 7.010836E-6 7.010836E-13 7.010836E+1 1.000000E-2 1.000000E+1
2.000000E-7 9.257467E-6 1.851493E-12 4.628733E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.155063E-5 3.465190E-12 3.850211E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.379520E-5 5.518078E-12 3.448799E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.597435E-5 7.987175E-12 3.194870E+1 1.000000E-2 1.000000E+1
6.000000E-7 1.826493E-5 1.095896E-11 3.044155E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.053483E-5 1.437438E-11 2.933547E+1 1.000000E-2 1.000000E+1
8.000000E-7 2.281714E-5 1.825371E-11 2.852142E+1 1.000000E-2 1.000000E+1
9.000000E-7 2.507592E-5 2.256833E-11 2.786213E+1 1.000000E-2 1.000000E+1
1.000000E-6 2.731273E-5 2.731273E-11 2.731273E+1 1.000000E-2 1.000000E+1
1.100000E-6 2.958857E-5 3.254743E-11 2.689870E+1 1.000000E-2 1.000000E+1
1.200000E-6 3.184322E-5 3.821186E-11 2.653601E+1 1.000000E-2 1.000000E+1
1.300000E-6 3.410303E-5 4.433394E-11 2.623310E+1 1.000000E-2 1.000000E+1
1.400000E-6 3.637733E-5 5.092826E-11 2.598380E+1 1.000000E-2 1.000000E+1
1.500000E-6 3.859836E-5 5.789754E-11 2.573224E+1 1.000000E-2 1.000000E+1
1.600000E-6 4.088481E-5 6.541569E-11 2.555300E+1 1.000000E-2 1.000000E+1
1.700000E-6 4.310559E-5 7.327950E-11 2.535623E+1 1.000000E-2 1.000000E+1
1.800000E-6 4.536980E-5 8.166563E-11 2.520544E+1 1.000000E-2 1.000000E+1
1.900000E-6 4.765676E-5 9.054784E-11 2.508250E+1 1.000000E-2 1.000000E+1
