GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 35.23  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 -1.488352E-6 -0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 -1.493006E-6 -0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 3.180140E-8 3.180140E-15 3.180140E-1 1.000000E-2 1.000000E+1
2.000000E-7 1.527142E-6 3.054284E-13 7.635710E+0 1.000000E-2 1.000000E+1
3.000000E-7 3.072120E-6 9.216361E-13 1.024040E+1 1.000000E-2 1.000000E+1
4.000000E-7 4.563324E-6 1.825330E-12 1.140831E+1 1.000000E-2 1.000000E+1
5.000000E-7 6.116576E-6 3.058288E-12 1.223315E+1 1.000000E-2 1.000000E+1
6.000000E-7 7.601575E-6 4.560945E-12 1.266929E+1 1.000000E-2 1.000000E+1
7.000000E-7 9.130007E-6 6.391005E-12 1.304287E+1 1.000000E-2 1.000000E+1
8.000000E-7 1.064008E-5 8.512067E-12 1.330011E+1 1.000000E-2 1.000000E+1
9.000000E-7 1.217989E-5 1.096190E-11 1.353321E+1 1.000000E-2 1.000000E+1
1.000000E-6 1.368221E-5 1.368221E-11 1.368221E+1 1.000000E-2 1.000000E+1
1.100000E-6 1.520573E-5 1.672631E-11 1.382339E+1 1.000000E-2 1.000000E+1
1.200000E-6 1.671400E-5 2.005680E-11 1.392833E+1 1.000000E-2 1.000000E+1
1.300000E-6 1.821063E-5 2.367382E-11 1.400818E+1 1.000000E-2 1.000000E+1
1.400000E-6 1.973777E-5 2.763288E-11 1.409841E+1 1.000000E-2 1.000000E+1
1.500000E-6 2.124940E-5 3.187410E-11 1.416627E+1 1.000000E-2 1.000000E+1
1.600000E-6 2.278378E-5 3.645405E-11 1.423986E+1 1.000000E-2 1.000000E+1
1.700000E-6 2.430497E-5 4.131845E-11 1.429704E+1 1.000000E-2 1.000000E+1
1.800000E-6 2.580135E-5 4.644243E-11 1.433408E+1 1.000000E-2 1.000000E+1
1.900000E-6 2.731970E-5 5.190742E-11 1.437879E+1 1.000000E-2 1.000000E+1
