GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 35.27  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 5.002313E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 4.985769E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 7.242743E-6 7.242743E-13 7.242743E+1 1.000000E-2 1.000000E+1
2.000000E-7 9.470502E-6 1.894100E-12 4.735251E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.179392E-5 3.538176E-12 3.931306E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.408915E-5 5.635662E-12 3.522289E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.633967E-5 8.169833E-12 3.267933E+1 1.000000E-2 1.000000E+1
6.000000E-7 1.866903E-5 1.120142E-11 3.111505E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.086163E-5 1.460314E-11 2.980232E+1 1.000000E-2 1.000000E+1
8.000000E-7 2.318504E-5 1.854803E-11 2.898130E+1 1.000000E-2 1.000000E+1
9.000000E-7 2.547666E-5 2.292899E-11 2.830740E+1 1.000000E-2 1.000000E+1
1.000000E-6 2.773105E-5 2.773105E-11 2.773105E+1 1.000000E-2 1.000000E+1
1.100000E-6 3.003352E-5 3.303688E-11 2.730320E+1 1.000000E-2 1.000000E+1
1.200000E-6 3.229360E-5 3.875232E-11 2.691133E+1 1.000000E-2 1.000000E+1
1.300000E-6 3.457565E-5 4.494835E-11 2.659665E+1 1.000000E-2 1.000000E+1
1.400000E-6 3.683650E-5 5.157110E-11 2.631179E+1 1.000000E-2 1.000000E+1
1.500000E-6 3.911674E-5 5.867511E-11 2.607783E+1 1.000000E-2 1.000000E+1
1.600000E-6 4.140758E-5 6.625213E-11 2.587974E+1 1.000000E-2 1.000000E+1
1.700000E-6 4.364698E-5 7.419986E-11 2.567469E+1 1.000000E-2 1.000000E+1
1.800000E-6 4.591533E-5 8.264759E-11 2.550851E+1 1.000000E-2 1.000000E+1
1.900000E-6 4.827442E-5 9.172140E-11 2.540759E+1 1.000000E-2 1.000000E+1
