GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 35.47  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 5.757988E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 5.766265E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 8.081406E-6 8.081406E-13 8.081406E+1 1.000000E-2 1.000000E+1
2.000000E-7 1.041904E-5 2.083808E-12 5.209519E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.275719E-5 3.827156E-12 4.252396E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.504363E-5 6.017452E-12 3.760908E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.738850E-5 8.694251E-12 3.477700E+1 1.000000E-2 1.000000E+1
6.000000E-7 1.970597E-5 1.182358E-11 3.284328E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.202757E-5 1.541930E-11 3.146796E+1 1.000000E-2 1.000000E+1
8.000000E-7 2.436158E-5 1.948927E-11 3.045198E+1 1.000000E-2 1.000000E+1
9.000000E-7 2.663769E-5 2.397392E-11 2.959743E+1 1.000000E-2 1.000000E+1
1.000000E-6 2.900169E-5 2.900169E-11 2.900169E+1 1.000000E-2 1.000000E+1
1.100000E-6 3.135716E-5 3.449288E-11 2.850651E+1 1.000000E-2 1.000000E+1
1.200000E-6 3.362680E-5 4.035216E-11 2.802233E+1 1.000000E-2 1.000000E+1
1.300000E-6 3.599882E-5 4.679846E-11 2.769140E+1 1.000000E-2 1.000000E+1
1.400000E-6 3.827750E-5 5.358850E-11 2.734107E+1 1.000000E-2 1.000000E+1
1.500000E-6 4.061669E-5 6.092503E-11 2.707779E+1 1.000000E-2 1.000000E+1
1.600000E-6 4.291606E-5 6.866569E-11 2.682253E+1 1.000000E-2 1.000000E+1
1.700000E-6 4.527773E-5 7.697214E-11 2.663396E+1 1.000000E-2 1.000000E+1
1.800000E-6 4.760864E-5 8.569555E-11 2.644925E+1 1.000000E-2 1.000000E+1
1.900000E-6 4.993774E-5 9.488171E-11 2.628302E+1 1.000000E-2 1.000000E+1
