GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 35.01  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 -1.276100E-6 -0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 -1.308158E-6 -0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 2.210462E-7 2.210462E-14 2.210462E+0 1.000000E-2 1.000000E+1
2.000000E-7 1.736812E-6 3.473624E-13 8.684059E+0 1.000000E-2 1.000000E+1
3.000000E-7 3.249216E-6 9.747649E-13 1.083072E+1 1.000000E-2 1.000000E+1
4.000000E-7 4.768084E-6 1.907234E-12 1.192021E+1 1.000000E-2 1.000000E+1
5.000000E-7 6.272992E-6 3.136496E-12 1.254598E+1 1.000000E-2 1.000000E+1
6.000000E-7 7.774280E-6 4.664568E-12 1.295713E+1 1.000000E-2 1.000000E+1
7.000000E-7 9.319259E-6 6.523481E-12 1.331323E+1 1.000000E-2 1.000000E+1
8.000000E-7 1.081072E-5 8.648578E-12 1.351340E+1 1.000000E-2 1.000000E+1
9.000000E-7 1.234459E-5 1.111013E-11 1.371621E+1 1.000000E-2 1.000000E+1
1.000000E-6 1.386785E-5 1.386785E-11 1.386785E+1 1.000000E-2 1.000000E+1
1.100000E-6 1.535000E-5 1.688501E-11 1.395455E+1 1.000000E-2 1.000000E+1
1.200000E-6 1.688102E-5 2.025723E-11 1.406752E+1 1.000000E-2 1.000000E+1
1.300000E-6 1.839369E-5 2.391179E-11 1.414899E+1 1.000000E-2 1.000000E+1
1.400000E-6 1.991488E-5 2.788083E-11 1.422492E+1 1.000000E-2 1.000000E+1
1.500000E-6 2.143944E-5 3.215916E-11 1.429296E+1 1.000000E-2 1.000000E+1
1.600000E-6 2.293090E-5 3.668944E-11 1.433181E+1 1.000000E-2 1.000000E+1
1.700000E-6 2.446347E-5 4.158790E-11 1.439028E+1 1.000000E-2 1.000000E+1
1.800000E-6 2.596502E-5 4.673703E-11 1.442501E+1 1.000000E-2 1.000000E+1
1.900000E-6 2.749940E-5 5.224885E-11 1.447337E+1 1.000000E-2 1.000000E+1
