GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 35.49  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 -1.022482E-6 -0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 -9.930100E-7 -0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 4.710441E-7 4.710441E-14 4.710441E+0 1.000000E-2 1.000000E+1
2.000000E-7 2.005422E-6 4.010843E-13 1.002711E+1 1.000000E-2 1.000000E+1
3.000000E-7 3.541609E-6 1.062483E-12 1.180536E+1 1.000000E-2 1.000000E+1
4.000000E-7 5.059440E-6 2.023776E-12 1.264860E+1 1.000000E-2 1.000000E+1
5.000000E-7 6.582960E-6 3.291480E-12 1.316592E+1 1.000000E-2 1.000000E+1
6.000000E-7 8.081401E-6 4.848841E-12 1.346900E+1 1.000000E-2 1.000000E+1
7.000000E-7 9.633100E-6 6.743170E-12 1.376157E+1 1.000000E-2 1.000000E+1
8.000000E-7 1.115274E-5 8.922193E-12 1.394093E+1 1.000000E-2 1.000000E+1
9.000000E-7 1.265791E-5 1.139211E-11 1.406434E+1 1.000000E-2 1.000000E+1
1.000000E-6 1.415583E-5 1.415583E-11 1.415583E+1 1.000000E-2 1.000000E+1
1.100000E-6 1.569926E-5 1.726918E-11 1.427205E+1 1.000000E-2 1.000000E+1
1.200000E-6 1.720907E-5 2.065089E-11 1.434089E+1 1.000000E-2 1.000000E+1
1.300000E-6 1.872897E-5 2.434766E-11 1.440690E+1 1.000000E-2 1.000000E+1
1.400000E-6 2.024603E-5 2.834444E-11 1.446145E+1 1.000000E-2 1.000000E+1
1.500000E-6 2.176024E-5 3.264036E-11 1.450683E+1 1.000000E-2 1.000000E+1
1.600000E-6 2.330315E-5 3.728504E-11 1.456447E+1 1.000000E-2 1.000000E+1
1.700000E-6 2.480159E-5 4.216271E-11 1.458917E+1 1.000000E-2 1.000000E+1
1.800000E-6 2.630701E-5 4.735262E-11 1.461501E+1 1.000000E-2 1.000000E+1
1.900000E-6 2.785147E-5 5.291780E-11 1.465867E+1 1.000000E-2 1.000000E+1
