GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 34.91  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 -1.111158E-6 -0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 -1.086599E-6 -0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 4.201152E-7 4.201152E-14 4.201152E+0 1.000000E-2 1.000000E+1
2.000000E-7 1.942345E-6 3.884689E-13 9.711723E+0 1.000000E-2 1.000000E+1
3.000000E-7 3.461213E-6 1.038364E-12 1.153738E+1 1.000000E-2 1.000000E+1
4.000000E-7 4.978531E-6 1.991412E-12 1.244633E+1 1.000000E-2 1.000000E+1
5.000000E-7 6.494814E-6 3.247407E-12 1.298963E+1 1.000000E-2 1.000000E+1
6.000000E-7 7.998946E-6 4.799368E-12 1.333158E+1 1.000000E-2 1.000000E+1
7.000000E-7 9.524278E-6 6.666994E-12 1.360611E+1 1.000000E-2 1.000000E+1
8.000000E-7 1.103125E-5 8.825003E-12 1.378907E+1 1.000000E-2 1.000000E+1
9.000000E-7 1.255529E-5 1.129976E-11 1.395033E+1 1.000000E-2 1.000000E+1
1.000000E-6 1.406511E-5 1.406511E-11 1.406511E+1 1.000000E-2 1.000000E+1
1.100000E-6 1.559070E-5 1.714977E-11 1.417337E+1 1.000000E-2 1.000000E+1
1.200000E-6 1.711061E-5 2.053273E-11 1.425884E+1 1.000000E-2 1.000000E+1
1.300000E-6 1.860931E-5 2.419210E-11 1.431485E+1 1.000000E-2 1.000000E+1
1.400000E-6 2.013387E-5 2.818741E-11 1.438133E+1 1.000000E-2 1.000000E+1
1.500000E-6 2.165506E-5 3.248259E-11 1.443671E+1 1.000000E-2 1.000000E+1
1.600000E-6 2.316721E-5 3.706753E-11 1.447950E+1 1.000000E-2 1.000000E+1
1.700000E-6 2.469176E-5 4.197600E-11 1.452457E+1 1.000000E-2 1.000000E+1
1.800000E-6 2.619771E-5 4.715587E-11 1.455428E+1 1.000000E-2 1.000000E+1
1.900000E-6 2.772071E-5 5.266935E-11 1.458985E+1 1.000000E-2 1.000000E+1
