GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 34.14  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 5.385513E-6 0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 5.376984E-6 0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 7.657507E-6 7.657507E-13 7.657507E+1 1.000000E-2 1.000000E+1
2.000000E-7 9.884255E-6 1.976851E-12 4.942128E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.210609E-5 3.631827E-12 4.035364E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.432844E-5 5.731378E-12 3.582111E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.658079E-5 8.290394E-12 3.316157E+1 1.000000E-2 1.000000E+1
6.000000E-7 1.879176E-5 1.127506E-11 3.131961E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.107823E-5 1.475476E-11 3.011176E+1 1.000000E-2 1.000000E+1
8.000000E-7 2.331067E-5 1.864854E-11 2.913834E+1 1.000000E-2 1.000000E+1
9.000000E-7 2.552113E-5 2.296902E-11 2.835681E+1 1.000000E-2 1.000000E+1
1.000000E-6 2.780295E-5 2.780295E-11 2.780295E+1 1.000000E-2 1.000000E+1
1.100000E-6 2.996971E-5 3.296669E-11 2.724519E+1 1.000000E-2 1.000000E+1
1.200000E-6 3.224015E-5 3.868819E-11 2.686680E+1 1.000000E-2 1.000000E+1
1.300000E-6 3.450155E-5 4.485201E-11 2.653965E+1 1.000000E-2 1.000000E+1
1.400000E-6 3.670735E-5 5.139029E-11 2.621954E+1 1.000000E-2 1.000000E+1
1.500000E-6 3.898400E-5 5.847600E-11 2.598933E+1 1.000000E-2 1.000000E+1
1.600000E-6 4.120118E-5 6.592189E-11 2.575074E+1 1.000000E-2 1.000000E+1
1.700000E-6 4.343284E-5 7.383583E-11 2.554873E+1 1.000000E-2 1.000000E+1
1.800000E-6 4.570121E-5 8.226218E-11 2.538956E+1 1.000000E-2 1.000000E+1
1.900000E-6 4.792098E-5 9.104986E-11 2.522157E+1 1.000000E-2 1.000000E+1
