GPIB1::10::INSTR
List Sweep
Sweep_type: LIST   
Abort_on_compliance: TRUE 

Autorange: yes   
Man/SelectedRange: 100mV   
EnableDigitalFilter: no  
FilterType: Moving   
FilterCount 10.00000   
FilterWindow(Percent): 1.00000E-2   
EnableAnalogFilter: no    
NPLCs: 2.000000

Internal_Temperature_K2128A_[°C]: 33.94  
TCAL_K2128A_[°C]: 30.38











Current Voltage Power Resistance SourceDelay VoltageLimit
A V W Ohm s V

0.000000E+0 -1.627972E-6 -0.000000E+0 0.000000E+0 5.000000E+0 1.000000E+1
0.000000E+0 -1.638831E-6 -0.000000E+0 0.000000E+0 1.000000E+0 1.000000E+1
1.000000E-7 2.386271E-6 2.386271E-13 2.386271E+1 1.000000E-2 1.000000E+1
2.000000E-7 6.384750E-6 1.276950E-12 3.192375E+1 1.000000E-2 1.000000E+1
3.000000E-7 1.040314E-5 3.120941E-12 3.467712E+1 1.000000E-2 1.000000E+1
4.000000E-7 1.441247E-5 5.764989E-12 3.603118E+1 1.000000E-2 1.000000E+1
5.000000E-7 1.842776E-5 9.213878E-12 3.685551E+1 1.000000E-2 1.000000E+1
6.000000E-7 2.241305E-5 1.344783E-11 3.735508E+1 1.000000E-2 1.000000E+1
7.000000E-7 2.646737E-5 1.852716E-11 3.781053E+1 1.000000E-2 1.000000E+1
8.000000E-7 3.044207E-5 2.435365E-11 3.805258E+1 1.000000E-2 1.000000E+1
9.000000E-7 3.446304E-5 3.101673E-11 3.829226E+1 1.000000E-2 1.000000E+1
1.000000E-6 3.846074E-5 3.846074E-11 3.846074E+1 1.000000E-2 1.000000E+1
1.100000E-6 4.248998E-5 4.673898E-11 3.862726E+1 1.000000E-2 1.000000E+1
1.200000E-6 4.648820E-5 5.578584E-11 3.874017E+1 1.000000E-2 1.000000E+1
1.300000E-6 5.051693E-5 6.567201E-11 3.885918E+1 1.000000E-2 1.000000E+1
1.400000E-6 5.451903E-5 7.632664E-11 3.894216E+1 1.000000E-2 1.000000E+1
1.500000E-6 5.854853E-5 8.782280E-11 3.903235E+1 1.000000E-2 1.000000E+1
1.600000E-6 6.251314E-5 1.000210E-10 3.907071E+1 1.000000E-2 1.000000E+1
1.700000E-6 6.654213E-5 1.131216E-10 3.914243E+1 1.000000E-2 1.000000E+1
1.800000E-6 7.057370E-5 1.270327E-10 3.920761E+1 1.000000E-2 1.000000E+1
1.900000E-6 7.457140E-5 1.416857E-10 3.924810E+1 1.000000E-2 1.000000E+1
